score,text,idx,user,written_at,agree,disagree
10,"진짜 내 인생영화... 처음으로 혼영 도전함과 동시에 새벽에 딱 봤는데 얼마나 감성 터졌는지 T^T,,, 라라랜드로 음악영화(?)에 입문했는데 너무너무 좋다 라라랜드같은 부류의 영화가 나온다고하면 꼭 꼭 이번처럼 혼...",12201041,지영(pink****),2017.01.20 02:58,1,0
10,감동감동 이건 감동임 알겠음??,12201045,지영웅(jwjd****),2017.01.20 03:00,1,0
9,몽환적인 무언가 생각하게 되네요,12201081,미닉(domi****),2017.01.20 03:25,1,0
9,이뤄지거나 이뤄지지 못한 모든 꿈들에게,12201131,씨엘로(k_iv****),2017.01.20 03:52,1,0
9,음악도 색감도 너무 좋앗어여,12201231,김나연(nyeo****),2017.01.20 05:41,1,0
7,재밌었어요 오프닝도 좋고 음악도 넘 좋아요 다만 여기서 말하고 있는 얘기가 좀.. 영화처럼 동화스로워요 잘 포장된..ㅎㅎ,12201252,나의노래(szan****),2017.01.20 06:09,1,0
9,혼자보기 괜찮은 영화에요,12201264,mila(lal0****),2017.01.20 06:34,1,0
10,스토리 라인으로는 꽉찬 느낌의 영화. 뭉클한 영화.,12201304,아이팟(drkh****),2017.01.20 07:32,1,0
10,오랜만에 좋은 영화 봤네요.,12201317,Chaco(chac****),2017.01.20 07:45,0,0
5,마지막뒤끝이영....,12201327,허브곰(pphh****),2017.01.20 07:56,1,1
10,남자친구 때문에 보게 되었는데 너무 매력적인 영화라서 순간 빠져들게 되었네여!,12201334,이환희(lhhl****),2017.01.20 08:04,1,0
9,Worth to watch it,12201350,유경범(july****),2017.01.20 08:21,1,0
9,어른들을위한동화같은영화,12201364,vogu****,2017.01.20 08:33,1,0
7,인생은 예상되로 뜻데로만 되는게 아닌것,12201399,pass(kn52****),2017.01.20 08:55,1,0
10,감동받은영화너무좋다,12201459,조프로(soni****),2017.01.20 09:42,1,0
10,내 인생 10대영화 안에 듬,12201471,바버탱이(daem****),2017.01.20 09:48,0,0
7,스토리는 별로였지만 영상미와 음악이 좋았음,12201491,missd(awel****),2017.01.20 09:55,1,1
10,ost 와 함께 두고두고 기억에 남을 영화,12201504,삼동맘(bnsn****),2017.01.20 10:02,1,0
9,현실적이라서 좋았던 동화같은 이야기,12201518,onlyUzeng(gmlw****),2017.01.20 10:10,1,0
10,너무 재미있게 본 영화 . 한번 더봐도 좋은영화 노래 좋아요 !,12201519,earl****,2017.01.20 10:11,0,0
10,영화관에서 3번 본 영화는 처음이에요. 비현실적이지만 현실적이어서 아름답고 슬픈 영화. 추천합니다.,12201533,뽀샤시(4975****),2017.01.20 10:18,2,0
9,영화라는 종합예술로 표현할 수 있는 모든 것을 담아냈다,12201534,시대유감(lead****),2017.01.20 10:18,0,0
10,"마지막 7분에 마법 같은 이야기를 꿈꿔왔지만 현실을 나타냈을때,내눈물 다 쏟아내고, 그리고 아련한 첫사랑 다시 기억하게  된다. 그사람 고맙고 감사함을 느끼고 , 그렇게 보내서 미안하다고 말한다.",12201561,작지만큰한걸음(chan****),2017.01.20 10:30,0,0
8,취향이 맞으신분만  보시길,12201567,geni****,2017.01.20 10:33,2,0
10,수식어가 필요없는 영화,12201591,레온(didi****),2017.01.20 10:41,0,0
10,"곧 환갑이신 아버지가 저와 신랑한테 추천하시고 두번 더 보러가셨어요 , 오디션실패를 남탓했다가, 정작 자신을 버렸을때 비로소 자기의 진정한 꿈을 이룬 이야기가 너무 아름다웟어요 각자 원하는 길을 가서 의미있고 현실적...",12201637,파스떼리(styl****),2017.01.20 11:03,1,0
9,공감은 안되지만 영상미와 노래가 굿,12201680,소로(akda****),2017.01.20 11:17,1,0
10,"익숙한 음악과 광고 같은 영상, 메시지,... 뮤직컬이지만 유치하지 않음. 어느것 하나도 버릴께 없는 영화 끝날 무렵에는....",12201684,카카로트(cbsl****),2017.01.20 11:19,1,0
10,여주도 넘 사랑스럽고 OST도 최고예요 :),12201695,ㅋ1ㅋ1(kiki****),2017.01.20 11:26,1,0
10,오늘도 꿈이 있기에 살아갑니다 꿈을 꾸는 바보들을 위하여 내 몸을 논개처럼 던지겠습니다  많은 사람들이 다른 이의 자유로운 꿈을 위하여 죽었다는 걸  깨닫고 망치로  쨍맞은 느낌 그토록 갈망했는데 하루 1시간이라도 ...,12201763,뷔느띠앙(hade****),2017.01.20 11:54,0,0
8,보다가 조금졸았지만 음악이랑 영상이너무예쁜영화,12201819,tjsd****,2017.01.20 12:14,1,0
9,굿굿 어려운영화 내스탈!,12201928,ozma****,2017.01.20 12:51,1,0
10,나에겐 영화의 모든 순간이 리얼리티였던.,12201942,요르(keny****),2017.01.20 12:56,1,0
10,OST 좋고 영상미 이쁨.,12201944,해맑(jwha****),2017.01.20 12:56,1,0
9,"섬세한 연출, 공감가는 네러티브. 근간에 본 영화 중 최고였다.",12202041,ssim****,2017.01.20 13:24,1,0
4,기대에 못미치네요 인터넷에서 반응이 너무 뜨거워서 기대했으나 영상 음악 빼고는 다 별로 실망했어요ㅠ,12202074,시현맘(mich****),2017.01.20 13:34,1,2
10,"내용은 현실주의, 영상은 몽환적. 예술하는 사람이라면 많은공감이 갈것이고 눈물날꺼예요. 비긴어게인도 ost가 좋았지만 라라랜드 스토리가 더 탄탄하고. 영화보고 잠들때까지 여운이 남는 영화. 강력추천.",12202083,sunm****,2017.01.20 13:37,1,0
10,집오자마자 노래 다 다운받음...갓ㅜㅜ,12202147,앎(mist****),2017.01.20 13:56,1,0
9,비현실적이면서 동시에 현실적임... 감정과 관계의 변화를 표현하는 방식이 너무 좋았다.,12202159,ㅇㅇ(dhn0****),2017.01.20 13:58,0,0
10,카페 소사이어티에 비긴 어게인을 입혀놓은 듯 영화 코멧이 놓친 모든 것을 담백하게 잡아놓은 영화,12202178,Leopard Banana(chic****),2017.01.20 14:04,1,0
10,인생 최고의 영화..!!!!,12202202,한시월(szuu****),2017.01.20 14:13,0,0
10,썸남이랑 보고 비록 썸은 깨졋지만 ^^ 아름답고 희망찬 내용이에요,12202255,마리(wltn****),2017.01.20 14:27,2,0
10,여운이 많이 남네요 최고,12202263,볶은아몬드(kjs2****),2017.01.20 14:29,1,0
10,기대안하고봤는데 재미있습니다,12202319,rlaw****,2017.01.20 14:44,1,0
9,"매우 괜찮은 영화 하지만 뮤지컬을 평소 안좋아한다면 별로일지도 개인적인 평으로는 매우 좋았다 영화라기보단 한편의 연극, 뮤지컬을 보는거 같은느낌",12202318,dayo****,2017.01.20 14:44,1,0
9,첫 장면의 롱테이크는 정말 산뜻한 충격이었다,12202378,정민교(0427****),2017.01.20 15:02,0,0
9,각자의 꿈을 이루었지만! 왜 그때 그냥 흘러가도록 나두었을까?,12202408,가을사랑(bjli****),2017.01.20 15:12,1,0
9,오랫동안 기억될 뮤지컬 영화.,12202412,일산두꺼비(come****),2017.01.20 15:13,1,0
10,노래와 화려한 영상미.정말 후회안할 영화다.,12202695,참진한(jinh****),2017.01.20 16:31,0,0
7,좋은 영화였지만 중간중간 조금 지루했다,12202711,mh02****,2017.01.20 16:36,1,2
9,오랜만에 기분전환되는 좋은영화를 본거같다.집에가면서 나도모르게 멜로디를 흥얼거리며 걷고있더라.,12202723,바람의향기(msle****),2017.01.20 16:39,0,0
9,애잔한 영화..음악영화는 다 좋은거 같아여,12202818,sera****,2017.01.20 17:10,0,0
1,무슨 내용인지 모르겠다,12202857,여행(spqj****),2017.01.20 17:21,14,7
9,흥미진진하고 재미있었오요,12202893,jcle****,2017.01.20 17:31,1,0
2,나만 이해못하는영화같다... 노감성ㅎㅎㅎ,12202972,윤주은(joo_****),2017.01.20 17:52,1,3
10,"취향저격... 노래, 영상미, 연기 다 좋았습니다ㅠㅠ!! 결말때문에 호불호가 엇갈릴 수 있지만 제겐 퍼팩트했습니다..!",12203024,폐인귤(krch****),2017.01.20 18:13,1,1
10,가슴 따뜻하면서도 먹먹해지는 영화. 음악이 짱.. 좋았습니다 정말!,12203087,쌤쌤(kims****),2017.01.20 18:38,1,1
10,음악도 좋고 분위기도 좋음,12203288,kobd****,2017.01.20 19:38,1,1
10,음악이 너무 아름다운 영화입니다~^^ 강추해요,12203293,이정(debr****),2017.01.20 19:39,1,1
6,"조선의 냄비근성, 남의눈치보는 종특때문에 재미있다고, 나는벌써 몇번이나 봤네 하며 떠들어대는거에 낚여서 봤다. 그냥 특색있는 헐리우드에서 만든, 카레냄새 나는 영화이다. 언제부터 이런 실험적이고 예술적 영화를 니들이...",12203333,star****,2017.01.20 19:52,0,3
10,재미있게봤습니다 굳굳,12203336,sfgh****,2017.01.20 19:53,1,1
10,손에 꼽을 만큼 재밌게 본 영화입니다,12203373,롤스로이(love****),2017.01.20 20:08,1,1
10,뮤지컬 싫어하는데 정말 좋았습니다.최고의작품입니다,12203437,알파CHOI(onu6****),2017.01.20 20:31,1,1
9,3번째 봐도 감동적-!,12203473,koko****,2017.01.20 20:41,1,1
9,마지막 회상신은 정말 폭팔적이다.,12203505,11010101(ksz2****),2017.01.20 20:52,0,1
10,처음부터 끝까지 너무 좋아서 눈물이 났다.,12203532,써니(jise****),2017.01.20 21:00,0,1
7,해피엔딩 이었으면 좋았을건데....,12203533,정범호(zgol****),2017.01.20 21:01,0,2
5,결말이 미워서 5점. 오디션 곡 마음 아팠어요,12203547,YUU(jaes****),2017.01.20 21:05,0,1
1,보는내내넘지루했네요. .ㅡㅡ;;;눈물이없는거아닌데. .도대체어느포인트에서눈물이나는건지;;;,12203548,오윤희(jjjl****),2017.01.20 21:06,27,6
10,"사랑과 꿈, 행복을 향한 청춘의 애절함",12203580,ivyd****,2017.01.20 21:14,1,1
8,볼만합니다 스토리도괜찮고 배우들의 연기도 좋습니다,12203611,여행스케치(suno****),2017.01.20 21:22,1,1
10,영화를 보고 있을 때 뿐만 아니라 보고 난 후에 계속 생각할수록 여운이 짙어진다..ost만 무한반복재생중...한번 더 보러가야겠다,12203663,옥교(wpdl****),2017.01.20 21:34,0,0
8,"아름다운 영상과 음악, 마음을 울리는 내용과 더불어 엠마 톰슨의 매력을 발견하게된 영화입니다. 나오면서 바로 또 보고 싶다는 생각이 들었어요.",12203677,두아들맘(swee****),2017.01.20 21:38,2,1
10,마음을 울리는 꿈과 현실,12203680,칸타빌레(lysp****),2017.01.20 21:40,2,1
9,연애에 관해 많이 생각하게 만든 영화,12203698,사비올(cybi****),2017.01.20 21:46,2,1
8,잘봤어요. 영상미가 좋군요,12203710,알피(newk****),2017.01.20 21:48,2,1
10,시작부터 신기하고 음악 좋은 영화였습니다.,12203714,발론까(valo****),2017.01.20 21:50,2,1
10,신나고 슬프고 그런 영화,12203717,갭2ㄴ(gavi****),2017.01.20 21:51,2,0
9,눈물이 계속 나네요 그  이유를 몰라서 더 슬퍼요,12203744,알로카시아(kbr6****),2017.01.20 22:01,2,1
9,노래가 참 좋았습니다.,12203956,www(wwww****),2017.01.20 22:44,2,1
8,귓가에 계속 맴도는 노래~~^^ 여운이 남는 영화입니다,12203975,Daisy(witc****),2017.01.20 22:49,2,1
8,두번째 보니 깊이가 다르다,12203976,cldj****,2017.01.20 22:50,2,1
10,할말이없음도데체몇번을본거지,12203999,Seon(eric****),2017.01.20 22:55,1,1
10,최고입니당 정말 재미있습니다,12204096,lwma****,2017.01.20 23:11,1,1
9,나름 볼만했름 ㅔ헤헤헤헿ㅎ,12204101,jwon****,2017.01.20 23:12,1,1
10,볼만함니다잼있어요보세요,12204113,바디실드(ansr****),2017.01.20 23:15,1,1
10,완벽하고완벽해또보고싶다,12204140,미르(mill****),2017.01.20 23:20,1,1
10,오프닝부터 벅차서 눈물이 났다! 최고의 영화,12204143,비타민워터(xofl****),2017.01.20 23:20,0,1
10,여운이 많이 남는 명작 영화,12204179,만돌쓰(iveg****),2017.01.20 23:28,0,1
10,"아름다운 영상과 음악, 두 남녀 간의 사랑이 애틋하면서도 결국엔 이루어지지 않은 사랑이었지만 그래도 좋았던 작품이었습니다.^^",12204210,jang****,2017.01.20 23:35,1,1
10,너무 감동적으로 잘봤네요,12204283,sdr2****,2017.01.20 23:49,1,1
9,감독이 사람 관찰을 잘 하고 영화에 잘 녹아들었다는 느낌이 있다,12204309,스켓치(s_pl****),2017.01.20 23:56,1,1
10,꿈과 현실이 만나다. 더하지도 빼지도 않은 아름다운 인생을 제대로 보여준 영화. 30대 초의 천재 감독. 여전히 매력적인 라이언 고슬링 그에 못지 않은 엠마 스톤..캬~~~,12204404,mymy****,2017.01.21 00:14,2,1
10,영상 음악 배우 연기 모든 게 완벽했어요,12204432,g524****,2017.01.21 00:19,1,1
10,노녀여라류려니ㅜ나나뉴너난,12204487,은지(eunj****),2017.01.21 00:31,1,1
10,오랫만에 두근거리게 했던 음악이었고-영상미도 내용도  좋았던 마음이 꽉찼던 영화!,12204522,rori****,2017.01.21 00:38,2,1
10,마지막이 슬퍼요. ㅠㅠ해피앤딩으로 바꿔주세요.,12204709,fsoo****,2017.01.21 01:23,1,1
10,'빌리 엘리어트'처럼 뮤지컬로 재탄생하면 좋겠다!!!,12204810,장미칼 검객(phin****),2017.01.21 01:44,0,0
10,"아~~ 여운이 가시지 않네요. 뮤지컬 영화중 최고입니다.어색하거나 뜬금없는 뮤지컬 삽입이 아니라 뮤지컬이 아니었으면 자칫 통속적이었을법한 스토리를, 뮤지컬 덕분에 진부한 표현없이 쿨하게 빠져들게 하는 매력있는 영화였...",12204857,노매드(arch****),2017.01.21 01:58,1,0
9,살짝지루했지만 뭔가감동적인영화,12204965,지혜진(jiha****),2017.01.21 02:40,1,0
6,엔딩 말고 별 감흥이 없었다.,12204974,kham****,2017.01.21 02:43,0,0
10,캘리포니아와 성공..아름다웠던 20세기의 동화같지만 슬픈 이야기,12205114,Mita(theo****),2017.01.21 04:01,1,0
6,재미없어요ㅠ 돈아까워서 끝까지 버티면서봄,12205156,pjjjang(vudw****),2017.01.21 04:50,2,0
9,"표지만 보고 그저 그런 로맨스 영화라고 생각했는데, 충격먹었다. 서로의 꿈을 이루려면 여자와 남자는 사랑을 포기할 수밖에 없고, 사랑을 선택하면 서로의 꿈은 못이루는...",12205157,어느 봄 날(ridd****),2017.01.21 04:52,0,0
10,간만에 평점 남깁니다. 원래 감명깊게 본 영화들만 남겼습니드..쉰들러리스트 시네마천국 파이트클럽 이터널선샤인 트루먼쇼 세븐 인셉션 타이타닉 레옹 글래디에이터 빠삐용 등등... 제 기준! 이 명작들과 나란히 평점을 남...,12205205,ssh1****,2017.01.21 05:50,1,0
10,내 인생영화다 수록곡 하나하나 마음을 울려서 아직도 못벗어나는중 최고,12205210,WSHW(lees****),2017.01.21 05:55,1,0
10,다시 또 가슴뛰는 삶을 살고 싶어진다.ㅠㅠ,12205235,왕방울(netd****),2017.01.21 06:43,0,0
9,꿈에대해다시힘을주내요,12205376,유리(znlw****),2017.01.21 09:09,1,0
10,계속 생각나는....,12205379,비움ing(toot****),2017.01.21 09:10,1,0
8,노래가 너무 좋았고 전남친이 생각나는영화,12205393,dptn****,2017.01.21 09:17,1,0
9,처음에는 행복하다가 나중에는 슬퍼지는것이 무드인디고와 비슷하다는 것을 느꼈고 매우 노래가 좋았다!!!,12205422,pcdo****,2017.01.21 09:36,1,0
8,일과 사랑 중에 일을 선택할 수 밖에 없게 만들었던 상황... 삶을 살아갈 때 항상 선택의 기로에서 살아가는 우리들에게 참 많은 고민을 하게 했던 영화였던 것 같아요.,12205428,김민영(min4****),2017.01.21 09:40,1,0
7,음악은 좋으나 내용위주의 영화를 좋아하시면 좀...,12205504,엘라임(hpyl****),2017.01.21 10:22,1,1
10,지루할줄알았는데 재밌음 꼭보세요,12205510,재규어(yess****),2017.01.21 10:23,0,0
10,재밋엇어요! 또보고시픔,12205554,니나(nina****),2017.01.21 10:44,1,0
10,최고의영화 눈물와르륵,12205589,sung****,2017.01.21 10:59,2,0
10,"that now, our dream. they've finally come true",12205631,비 비(subi****),2017.01.21 11:07,1,0
10,말이 필요없는 최상의 영화입니다.,12205717,삶이아름다운그대(7eme****),2017.01.21 11:35,1,0
8,노래도 좋앗고요 아주 재밋엇습니다,12205726,dirn****,2017.01.21 11:36,1,0
10,"위플래쉬 그이상, 목표를위한 고뇌,갈등에서 나오는 긴장감은 이루어 말할수없이 황홀하다 보면 내내 즐겁고 흥미로웠던 유일한 영화",12205738,푸틴(rlat****),2017.01.21 11:42,0,0
10,현실과 꿈 사이를 오가고 또 타협해나가는 모습이 뭔가 슬프게 느껴지네요. 좋은 노래들과 멋진 영상미에 스토리까지 정말 재밌는 영화였습니다.,12205822,쿨쿨(jinj****),2017.01.21 12:02,1,0
9,원래 뮤지컬을 즐겨보지도않고 드라마장르의영화도 좋아하지않지만 라라랜드는 오랜만에 눈과 귀를 호강시켜준 영화였습니다.,12205838,김승준(ksja****),2017.01.21 12:07,1,0
10,최고였어요두번보고또보고싶네요,12205915,은뿡이(qhrr****),2017.01.21 12:29,2,0
9,오랜만에 감성을 촉촉하게 적신 영화!,12206046,3don****,2017.01.21 12:57,1,0
9,올해 최고의 영화!! 로멘틱해서 여성분들이 좋아할듯,12206051,박카스(wwid****),2017.01.21 12:58,1,0
10,재즈를 좋아하는 분이시라면!,12206085,slee****,2017.01.21 13:06,1,1
10,황홀하다 재밌다..~~,12206121,engu****,2017.01.21 13:15,0,0
10,너무너무 재미있게봤어요,12206146,koye****,2017.01.21 13:21,1,0
9,초반에 춤이랑 음악이 너무 강렬해서 후반에도 춤이 많이 나오길 기대했는데 아쉬웠다 하지만 후반부 여주인공과 남주인공이 만약을 상상하는 장면이 너무 아름다워서 안타깝고 슬펐다 장면장면이 이쁘다,12206155,지현Vv(cvob****),2017.01.21 13:24,1,0
10,너무 행복했던...아련했던 영화입니다.,12206168,고선연(suny****),2017.01.21 13:27,2,0
7,지루한 감이 있었지만 마지막 장면 연출이 너무 좋았네요.,12206175,눙먀(qmf_****),2017.01.21 13:29,0,1
10,사랑이라는 보이지않는 추상명사를 눈으로 보여준 마법같은 영화 그리고 그 사랑의 시작과 끝을 마음속 깊숙히 새겨주는 영화,12206201,주드남(2seh****),2017.01.21 13:35,0,0
8,"그림과 음악이 주는 편안함과  예상되는  스토리들이지만, 사람들이 즐기며 볼 수 있는 영화라서 좋습니다  다시 보고 싶네요",12206218,monet(elen****),2017.01.21 13:39,1,0
10,간만에 본 영화중에 최고^^,12206226,쭈리쭈리(soci****),2017.01.21 13:40,1,0
10,소개팅녀랑 12월 31일에 봤는데 영화땜에 그런지 아직 잘 만나고 있습니다 그래서 저는 평점 10점이요ㅎㅎ,12206301,lamong(chao****),2017.01.21 13:58,1,0
1,허황된꿈을 꾸는 영화임,12206333,박진(song****),2017.01.21 14:06,20,5
8,영상미가 정말 아름답고 여운이 남는 영화네요^^,12206373,heee****,2017.01.21 14:17,1,0
10,감동적인  내용전개가   젊은이들의   진정한  사랑얘기인것 같아요 넘  잘 봤습니다,12206412,imag****,2017.01.21 14:27,1,0
10,현재까지 본 내 인생 최고의 영화를 오늘 봤다.  그래서 만점를 준다.  재즈 같은 영화.  영화관에서 보길 정말 잘했다는 안도감이 든 영화  ㅎㅎ,12206458,원가쟁이(sua9****),2017.01.21 14:38,1,0
8,아름답고 멋진 두사람♡,12206605,김명옥(figh****),2017.01.21 15:16,1,0
10,과연 행복한 결말인가....여운이 남고 좋다,12206616,DeStiny(blue****),2017.01.21 15:21,1,0
8,유쾌함을 가장한 엄청 슬픈이야기,12206621,maybebaby(cccj****),2017.01.21 15:23,2,0
10,어른동화 같은 이야기..,12206631,soli****,2017.01.21 15:26,1,0
9,재밌지만 조금 지루해여 하하하하,12206654,ddd(fnsk****),2017.01.21 15:31,1,0
4,'본투비 블루' 류의 영화를 좋아하는 타입이라 그런지 이 영화는 별로..,12206658,앤(tyny****),2017.01.21 15:32,0,2
10,"현실은 꿈은 아니지만, 그럼에도 아름다울 수 있다.",12206765,keibeeinc(soul****),2017.01.21 15:58,1,0
8,수상작다운 뮤지컬영화였다,12206789,peridotch(albe****),2017.01.21 16:02,1,0
9,할링되는 영화같아요 재밋어요,12206881,roro****,2017.01.21 16:22,1,0
9,아주 잘만든 뮤직영화  음악도  좋았고 내용도 좋았음.특히  신파로 흐르지 않고 인생을 담담하게 표현한 밝음이신세대의 새로운 인생관으로 다가옴.아직도 귓가에  '미아&세바스티안'의  테마인 피아노  소...,12206899,쁑쁑(eung****),2017.01.21 16:25,1,0
10,굿굿굿 상당ㅎ재밌엇네여,12206961,죽전단대앞보정동(ehyj****),2017.01.21 16:37,1,0
9,꿈과 사랑사이에서 청춘들의 고뇌가 느껴지는 멋진 작품.. 꿈을 이루기 위해 노력하는 과정과 사랑하는 이의 꿈을 이루게 하고자 연인마저 떠나보내는 이성적인 사랑이 참 보기좋다.,12206964,jasmine(jasm****),2017.01.21 16:37,1,0
10,왜 이제느야 봤는지. 너무 아름다운 영화였어요,12206996,쩡아(grim****),2017.01.21 16:41,1,0
4,별로... 영상만 좀 볼만한듯,12206997,리발(joyo****),2017.01.21 16:41,0,1
9,진짜 좋았을 영화인데누구랑  보느냐에  따라 다를듯^^;;;;,12207001,kyun****,2017.01.21 16:42,2,0
10,너무나 아름다운 영화입니다,12207011,talk****,2017.01.21 16:45,1,0
10,2016년 최고의영화였다,12207014,door****,2017.01.21 16:45,1,0
10,마지막 장면 10분 내내 가슴이 먹먹하고 눈물이 흘렀다.,12207135,시도(kkee****),2017.01.21 17:07,0,0
2,로맨티스트의 환상을 개박살낸 영화ㅋ제목 분위기 컨셉은 감상 환상주의컨셉으로 잡아놓고 박판에 극사실주의 결말 ㅋㄱ,12207156,시인의별(kang****),2017.01.21 17:10,0,1
10,"마지막에 ""그자리가 내자리였어야 해"" 같은ㅋㅋ그때 우리그 그랬더라면 그때 내그랬더라면 지금 니옆자리는 내가됐을텐데 라고 하는장면과마지막 눈빛교환은 ""말하지않아도 알아요"" 와눈빛으로 서로 ...",12207184,꽃예린(ph74****),2017.01.21 17:15,0,0
10,내 인생영화 라라랜드 평생 소장감,12207221,티몬(timo****),2017.01.21 17:21,2,0
10,재밌어요. 누군가 어른들을 위한 동화라고 했죠,12207238,Tor(juho****),2017.01.21 17:23,1,0
8,2016년의 마지막 영화가 이 영화라서 행복하다  이 감독의 발전이 기대된다,12207255,키다리(zmal****),2017.01.21 17:27,0,0
10,보는내내 정말 재밌었고 마지막엔 눈물이 나왔음,12207272,따봉이(jwl0****),2017.01.21 17:32,1,0
9,배경 음악이 가슴에 와 닿았습니다,12207308,곰탱이(ms_y****),2017.01.21 17:40,1,0
10,최고였다. 엔딩도 맘에 들고...,12207310,Foreverpsg(smil****),2017.01.21 17:41,1,0
8,"환상적인 화면과 음악이 인상적이었음.특히 라이언 고슬링이 대역없이 피아노를 쳤다고  하여 놀랐음,스토리는 약간 약했음",12207319,97su****,2017.01.21 17:44,2,0
10,친구들이랑 같이 보러 갔는데 정말 감동이었습니다. 적극 추천합니다.,12207356,gtan****,2017.01.21 17:50,1,0
10,로맨틱하고 너무 좋았어요! Ost도 좋아요,12207432,mintul(macf****),2017.01.21 18:06,1,0
10,감동적이고 눈과 귀가 즐거웠다.엔딩이 조금 아쉽긴 했어요,12207500,후레지아(shs2****),2017.01.21 18:19,0,1
8,추억의 시간을 선물해줍니다.,12207654,yypp****,2017.01.21 18:47,1,0
10,love this movie,12207719,hjk000(kjki****),2017.01.21 18:57,1,0
10,지루하다는 평이 있어서 별 기대안했는데... 영화 끝나고 박수쳤어요. 정말 인생 영화!,12207732,스누피(soho****),2017.01.21 18:59,2,0
10,잔잔한 여운이 많이 남는 영화...  잘 만들었어요,12207750,김예슬(ysk2****),2017.01.21 19:01,2,0
10,뻔한 스토리와 떨어지는 개연성이란닼ㅋㅋㅋ이 영화컨셉이 고전인데 당연히 영화모르는 니들 눈엔 그렇겠지 cg장면이 ㄹㅇ 명장면인데 웃긴단다 고전영화같은거 본적은있냐? 할리우드 블록버스터에만 길들여서 그런지 영화보는눈이 ...,12207756,ygh1****,2017.01.21 19:02,2,0
10,정말 환상적이다 영화에 빨려들어가서 다른생각은 하나도 안들고 오직 영화에만 내모든 정신이 쏠렸다,12207827,블루(by20****),2017.01.21 19:15,0,0
10,눈이즐겁고 귀가즐거운   한편의 뮤지컬이네요,12207884,나무늘보(dlwn****),2017.01.21 19:25,1,0
9,훌륭한 스토리다. 재즈의 무거움을 덜어내고 재즈를 처음 듣는 사람을 배려한 영화이다. 재즈매니아가 본다면 다소 아쉬울수 있지만 재즈를 사랑하는 사람이라면 중간에 남주가 말하는 말들이 공감될 것.,12207918,Piano(smqs****),2017.01.21 19:33,1,0
9,즐겁게 보고왔습니다.음악과 사랑과 미래에 대한 이야기 좋았어요!엠마스톤도 너무 이쁘네요 :) 남자친구랑 손 꼭 잡고 봤던.. 씨티오브스타를 흥얼거리며 집가고 있네요~,12207951,이고은(ggon****),2017.01.21 19:38,2,0
9,언니가 추천해줘서 봤는데 정말 재미있게 봤네요,12208001,꽃사슴(goeu****),2017.01.21 19:47,2,0
10,최고 최고. 근래 본 영화중 제일 유쾌하고 탄탄한 스토리 그리고 노래와 춤. 강추합니다.,12208003,redshrimp(reds****),2017.01.21 19:48,1,0
5,개인적인 생각으론 좀 몰입도가 떨어지는 영화같아요 뭔가 어수선한 느낌이랄까..서로의 꿈을 응원하고 인정해주는 모습은 정말 멋지고 부럽기도 했지만 반면 너무 현실적인 부분도 반영된 영화 같아서 좀 씁쓸했습니다 진정 말...,12208041,스머피(spow****),2017.01.21 19:55,0,2
8,"이렇게 행복하게가는 스토리에서 결말은 예상은 햇지만,여운이 길게 남습니다,중간에 지루해서 졸리실수 있는데 마지막을 보기위한 단계라 생각합니다",12208087,나래(gild****),2017.01.21 20:02,1,0
9,뮤지컬 영화는 별로 안좋아하는데 음악에 빠져드네요,12208153,깐돌이(hyuk****),2017.01.21 20:18,1,0
10,굳나너터ㅓ아너ㅓ웅우ㅜ우어너넝,12208161,사바(rnrt****),2017.01.21 20:20,1,0
6,여자를 위한 판타지 ..ㅡㅡ,12208195,코알라(braz****),2017.01.21 20:26,0,2
9,심심할때 보기 좋은 영화.노래는 좋지만 여운은 케바케인듯,12208229,스프(ansd****),2017.01.21 20:34,1,0
10,최고의 영화!!! 아름다움 !!,12208323,이경아(fant****),2017.01.21 20:53,1,0
10,엠마스톤 얼굴이 예쁘고.엠마스톤 목소리가 예쁘고.,12208496,vanilla bean(pati****),2017.01.21 21:25,1,0
9,꼼꼼히 보고 싶어 다시 봤다.  굉장히 잘 만들어진 영화였고  감독의 연출력이 훌륭했다.,12208552,민디(c2m9****),2017.01.21 21:36,2,0
10,인생영화 하나 탄생...,12208632,jinh****,2017.01.21 21:51,1,0
1,평점에 낚이고 전문가평점에 또 낚였다...하..,12208642,dondon(dive****),2017.01.21 21:52,18,3
10,r꿈을가진 사람들이라면 충분히 공감될 내용.,12208667,jeyo****,2017.01.21 21:59,2,0
10,멋진 영화예요. 음악도 멋져요,12208678,니채(knic****),2017.01.21 22:01,1,0
1,내용이 조금만 더 있었더라면... 더 좋은 영화가 되었을 텐데...,12208696,cfxuq2ez1L(kih9****),2017.01.21 22:03,10,6
1,지루하고 개연성없음...,12208712,dyea****,2017.01.21 22:05,40,16
10,영화가 넘 예뻐요 ㅠㅠ 달달,12208737,롱다리펭귄(anit****),2017.01.21 22:10,1,0
6,음악이라는 분야가 관심분야가 아니면 조금 지루할까 있음,12208746,지지(jiji****),2017.01.21 22:12,0,1
1,재미없음. 돈아깝고 시간아까움,12208762,비평가(elli****),2017.01.21 22:15,32,16
9,재미 있었음. 재즈음악이 너무 좋았습니다. 줄거리는 좀 평이한듯...,12208772,김창덕(kokd****),2017.01.21 22:16,1,0
