id,click,hour,C1,banner_pos,site_id,site_domain,site_category,app_id,app_domain,app_category,device_id,device_ip,device_model,device_type,device_conn_type,C14,C15,C16,C17,C18,C19,C20,C21
1.20783E+18,0,14102100,1005,0,9ee9dd00,759d1c56,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ffbd796a,d787e91b,1,0,20366,320,50,2333,0,39,-1,157
1.20786E+18,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,67087608,9b753e0c,7abbbd5c,1,0,20633,320,50,2374,3,39,100119,23
1.20787E+19,0,14102100,1005,0,030440fe,08ba7db9,76b2941d,ecad2386,7801e8d9,07d7df22,a99f214a,d1e11523,8a4875bd,1,0,18993,320,50,2161,0,35,-1,157
1.20789E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ad36299c,8a4875bd,1,0,15707,320,50,1722,0,35,100084,79
1.2079E+19,0,14102100,1005,1,ff361da0,6dbd48f0,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,6e5c37a1,1f0bc64f,1,0,20596,320,50,2161,0,35,100131,157
1.20791E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,d3c7f33f,779d90c2,1,0,15708,320,50,1722,0,35,-1,79
1.20791E+19,1,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,6fc85e22,7801e8d9,0f2161f8,192c6fc5,b86e020f,b383484e,1,2,18993,320,50,2161,0,35,-1,157
1.20791E+19,0,14102100,1002,0,471c88a5,b8261f02,50e219e0,ecad2386,7801e8d9,07d7df22,55a83a58,2a0e50a0,6f7a55d2,0,0,21687,320,50,2495,2,167,100013,23
1.20792E+19,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,cc03290f,d9b5648e,f95efa07,a99f214a,f0d5c463,aad45b01,1,0,20984,320,50,2371,0,551,100217,46
1.20792E+19,0,14102100,1005,1,43d6df75,27e3c518,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,431b3174,13472f46,1,0,15706,320,50,1722,0,35,-1,79
1.20792E+19,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,700905f8,cdfde03b,1,0,20366,320,50,2333,0,39,-1,157
1.20792E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,bca8f26d,1ccc7835,1,0,15706,320,50,1722,0,35,-1,79
1.20792E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,9b00607d,1f0bc64f,1,0,15707,320,50,1722,0,35,100084,79
1.20793E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,544ee4e1,a5bce124,1,0,15701,320,50,1722,0,35,-1,79
1.20796E+19,0,14102100,1005,1,17caea14,0dde25ec,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,7a1520e6,86030d43,1,0,19771,320,50,2227,0,687,100077,48
1.20796E+19,0,14102100,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,26b5eea8,88fe1d5d,1,0,20362,320,50,2333,0,39,-1,157
1.20798E+19,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,48baca27,cdfde03b,1,0,20352,320,50,2333,0,39,-1,157
1.20798E+19,1,14102100,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,18d32715,711ee120,1,0,17654,300,250,1994,2,39,-1,33
1.20799E+19,0,14102100,1005,1,93377b07,7212918d,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,0a183400,158e4944,1,0,18993,320,50,2161,0,35,-1,157
1.208E+19,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,5e3f096f,2347f47a,0f2161f8,a99f214a,1813576b,9e3836ff,1,0,20596,320,50,2161,0,35,-1,157
1.208E+19,0,14102100,1005,0,9fe0fa9b,91cdcccd,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,26fc542e,be87996b,1,2,20596,320,50,2161,0,35,100148,157
1.20801E+19,0,14102100,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,0a42f225,8a4875bd,1,0,20362,320,50,2333,0,39,100075,157
1.20803E+19,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,28444dcf,24f6b932,1,0,20366,320,50,2333,0,39,-1,157
1.20805E+19,0,14102100,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ae4e8734,8a4875bd,1,0,20366,320,50,2333,0,39,-1,157
1.20806E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,46527d2e,1f0bc64f,1,0,15699,320,50,1722,0,35,-1,79
1.20807E+19,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,37018b2d,24f6b932,1,0,20362,320,50,2333,0,39,-1,157
1.20808E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,beb827be,8a4875bd,1,0,15704,320,50,1722,0,35,-1,79
1.20808E+19,0,14102100,1005,1,43d6df75,27e3c518,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,8b0f19ea,36c6b1de,1,0,15705,320,50,1722,0,35,-1,79
1.20812E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,431b3174,4ea23a13,1,0,15707,320,50,1722,0,35,-1,79
1.20814E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,52760bc9,1df52df3,1,0,15707,320,50,1722,0,35,-1,79
1.20814E+19,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,766b8884,99e427c9,1,0,19743,320,50,2264,3,427,100000,61
1.20814E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,48da07cb,36d749e5,1,0,15702,320,50,1722,0,35,-1,79
1.20816E+19,0,14102100,1005,1,e4d8dd7b,a17bde68,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,94257d22,a5bce124,1,0,19950,320,50,1800,3,167,100081,23
1.20816E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,c6c48b00,8a4875bd,1,0,15705,320,50,1722,0,35,-1,79
1.20816E+19,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,6769bdb2,d787e91b,1,0,20362,320,50,2333,0,39,-1,157
1.20819E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,b6e2b91c,0f086703,1,0,15707,320,50,1722,0,35,-1,79
1.20821E+17,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,d420b4c7,ecb851b2,1,0,15703,320,50,1722,0,35,-1,79
1.20821E+19,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,6fc85e22,7801e8d9,0f2161f8,4d44a010,55997c4d,a76c4b0a,1,0,20596,320,50,2161,0,35,-1,157
1.20823E+19,0,14102100,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,876e6601,7e4efdcd,1,0,17037,320,50,1934,2,39,-1,16
1.20823E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,e54c1344,c144e605,1,0,15699,320,50,1722,0,35,-1,79
1.20825E+18,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,708dfde4,7801e8d9,0f2161f8,09fb5272,8463c33a,d787e91b,1,0,20633,320,50,2374,3,39,-1,23
1.20826E+19,1,14102100,1005,0,801dfefb,9b421927,75fa27f6,ecad2386,7801e8d9,07d7df22,a99f214a,b88d8f20,f39b265e,1,0,15707,320,50,1722,0,35,-1,79
1.20833E+19,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,0acbeaa3,45a51db4,f95efa07,a99f214a,23acf7e9,13472f46,1,0,20596,320,50,2161,0,35,-1,157
1.20835E+19,0,14102100,1005,1,43d6df75,27e3c518,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,59ac940d,8b1aa260,1,0,15706,320,50,1722,0,35,-1,79
1.20837E+19,1,14102100,1005,0,da79c793,71ed77a0,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d77fce72,84ebbcd4,1,0,20596,320,50,2161,0,35,-1,157
1.20837E+19,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,f888bf4c,5b9c592b,0f2161f8,40d3899d,aaad57ce,96a7c171,1,0,21189,320,50,2424,1,161,100193,71
1.20838E+19,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,dd320749,7fc0339a,1,0,20366,320,50,2333,0,39,-1,157
1.20839E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,3eacc23c,158e4944,1,0,15703,320,50,1722,0,35,100083,79
1.20839E+19,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,883ac19d,be74e6fe,1,0,20633,320,50,2374,3,39,-1,23
1.20841E+19,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,1a033da2,be87996b,1,2,15703,320,50,1722,0,35,100084,79
1.20841E+19,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,e6bd4f11,99e427c9,1,0,21611,320,50,2480,3,297,100111,61
1.20841E+19,0,14102100,1005,0,7aec40a2,f415c8a8,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,25d11288,e94a9249,1,2,19666,300,250,2253,2,303,-1,52
1.20845E+19,0,14102100,1005,0,030440fe,08ba7db9,76b2941d,ecad2386,7801e8d9,07d7df22,a99f214a,b589ceb0,e6df5de5,1,0,18993,320,50,2161,0,35,-1,157
1.20845E+19,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,2a153d93,3bd9e8e7,1,0,15706,320,50,1722,0,35,-1,79
1.20847E+19,0,14102100,1005,0,9a28a858,64778742,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e2b596a7,27466962,1,0,20390,300,250,2339,3,39,-1,23
1.2085E+19,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,bb2a9e98,4ceb2e0b,1,0,15705,320,50,1722,0,35,-1,79
1.20852E+19,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,1779deee,2347f47a,f95efa07,a99f214a,080e8b1d,3bc980aa,1,0,20596,320,50,2161,0,35,-1,157
1.20853E+19,0,14102100,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,3dcc7965,d4897fef,1,0,20362,320,50,2333,0,39,100081,157
1.20853E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,11c12eb4,36d749e5,1,0,15701,320,50,1722,0,35,-1,79
1.20853E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,d0d0294e,ecb851b2,1,0,15708,320,50,1722,0,35,-1,79
1.20853E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,7.77E+07,1f883dc7,1,0,15708,320,50,1722,0,35,100084,79
1.20854E+19,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,baaa792a,b4b19c97,1,0,21611,320,50,2480,3,297,100111,61
1.20858E+19,0,14102100,1010,1,85f751fd,c4e18dd6,50e219e0,e8a706a6,7801e8d9,0f2161f8,3a9f749e,64b5d105,41c87f95,4,3,21665,320,50,2493,3,35,-1,117
1.20862E+19,1,14102100,1002,0,84c7ba46,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,47f4a7d2,c304bbf9,cf19f7f7,0,0,21661,320,50,2446,3,171,100228,156
1.20865E+19,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,f888bf4c,5b9c592b,0f2161f8,9b755ec6,4a20d8f8,9e3836ff,1,0,18987,320,50,2158,3,291,-1,61
1.20866E+19,1,14102100,1005,0,030440fe,08ba7db9,76b2941d,ecad2386,7801e8d9,07d7df22,a99f214a,1cd2f3d9,8a4875bd,1,0,20596,320,50,2161,0,35,-1,157
1.20866E+19,0,14102100,1005,0,47d1a0f2,cd37b321,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,542ff534,4ea23a13,1,0,20366,320,50,2333,0,39,100103,157
1.20866E+19,1,14102100,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e4d59367,36d749e5,1,0,17614,320,50,1993,2,1063,-1,33
1.20867E+19,0,14102100,1005,1,930c2840,9d3b56b1,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,4b2128ef,900981af,1,2,18993,320,50,2161,0,35,-1,157
1.20867E+19,1,14102100,1005,0,6c5b482c,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,a52588a4,7847828,1,0,20346,300,250,2331,2,39,-1,23
1.20868E+19,0,14102100,1005,1,0a742914,510bd839,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d443f6a5,ae5e1424,1,0,20980,320,50,2371,0,551,100217,46
1.20872E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,d64b706a,24f6b932,1,0,15703,320,50,1722,0,35,-1,79
1.20873E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,36016806,3bd9e8e7,1,0,15703,320,50,1722,0,35,100084,79
1.20875E+19,0,14102100,1005,0,83a0ad1a,5c9ae867,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,fe3418e1,7594f139,1,0,17212,320,50,1887,3,39,100194,23
1.20876E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,c4ff30af,82f41bba,1,0,15702,320,50,1722,0,35,100084,79
1.20879E+19,0,14102100,1005,1,e8f79e60,c4342784,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e27ab6f7,86030d43,1,0,20251,320,50,2323,0,687,100081,48
1.20881E+19,0,14102100,1005,1,e4d8dd7b,a17bde68,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,9a7d8bdb,ecb851b2,1,0,19950,320,50,1800,3,167,100075,23
1.20883E+19,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,54c664bf,d787e91b,1,0,20366,320,50,2333,0,39,-1,157
1.20883E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,29132cf4,a0f5f879,1,0,15704,320,50,1722,0,35,100084,79
1.20886E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,5b5f949e,711ee120,1,0,15699,320,50,1722,0,35,-1,79
1.20886E+19,0,14102100,1005,0,83a0ad1a,5c9ae867,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,0088115c,7065d1c1,1,0,19772,320,50,2227,0,687,100079,48
1.20888E+19,0,14102100,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,5258f551,779d90c2,1,0,17037,320,50,1934,2,39,-1,16
1.2089E+19,0,14102100,1005,0,6256f5b4,28f93029,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,138ec361,84ebbcd4,1,0,6563,320,50,572,2,39,-1,32
1.20892E+19,0,14102100,1005,0,9ee9dd00,759d1c56,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,31351514,04f5b394,1,0,20366,320,50,2333,0,39,-1,157
1.20893E+18,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,b0f7e18a,8a4875bd,1,0,15702,320,50,1722,0,35,100083,79
1.20893E+18,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,402135a7,711ee120,1,0,15703,320,50,1722,0,35,100084,79
1.20895E+19,1,14102100,1005,1,57fe1b20,5b626596,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,0824f310,4ea23a13,1,0,17914,320,50,2043,2,39,-1,32
1.20895E+19,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,5e3f096f,2347f47a,0f2161f8,66556032,abcbd1c5,1f0bc64f,1,0,20596,320,50,2161,0,35,100161,157
1.20899E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,056ed482,56f254f5,1,0,15704,320,50,1722,0,35,-1,79
1.209E+19,0,14102100,1005,0,72af592e,19944fab,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,c24d4a75,43fe2e49,1,0,20362,320,50,2333,0,39,-1,157
1.20901E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,b1a5a585,1aa0e912,1,0,15699,320,50,1722,0,35,-1,79
1.20905E+19,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,54c664bf,d787e91b,1,0,20366,320,50,2333,0,39,-1,157
1.20906E+19,0,14102100,1005,1,b8eae5f9,1e334bd3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,88076847,d4897fef,1,0,16208,320,50,1800,3,167,-1,23
1.20907E+19,1,14102100,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c6563308,158e4944,1,0,17753,320,50,1993,2,1063,-1,33
1.20908E+19,0,14102100,1005,0,6ec06dbd,d262cf1e,f66779e6,ecad2386,7801e8d9,07d7df22,a99f214a,66b7707b,36b67a2a,1,0,21612,320,50,2481,3,297,100111,61
1.20916E+19,1,14102100,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,8ae7962e,4557228f,1,0,20093,300,250,2295,2,35,100076,23
1.20917E+19,1,14102100,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c2f1f16b,c144e605,1,0,17614,320,50,1993,2,1063,100084,33
1.20919E+19,0,14102100,1005,1,791b5571,fd13bc73,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,f5dae68d,6bfbb32f,1,0,17212,320,50,1887,3,39,-1,23
1.2092E+19,0,14102100,1005,0,7294ea0f,863fa89d,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,728cbfc1,84ebbcd4,1,0,20363,216,36,2333,0,39,-1,157
1.2092E+19,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,0acbeaa3,45a51db4,f95efa07,a99f214a,6.68E+09,329c70fc,1,0,18993,320,50,2161,0,35,100139,157
1.2092E+19,0,14102100,1002,0,7443a906,6bdbd889,50e219e0,ecad2386,7801e8d9,07d7df22,02a93853,e1dd01cd,c4a565e1,0,0,19665,320,50,2253,2,303,-1,52
1.20921E+19,1,14102100,1002,0,a8f0cf05,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,5eaae485,a901bb7e,072c9f1e,0,0,17081,320,50,1921,3,47,100077,23
1.20922E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,59ac940d,d787e91b,1,0,15707,320,50,1722,0,35,-1,79
1.20924E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,5122effb,977a2929,1,2,15707,320,50,1722,0,35,-1,79
1.20926E+19,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,5e3f096f,2347f47a,0f2161f8,a99f214a,f9ce8ed0,3e72ab6c,1,0,21611,320,50,2480,3,297,100111,61
1.20927E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,7b225ab0,aaffed8f,1,0,15705,320,50,1722,0,35,100084,79
1.20929E+19,0,14102100,1005,0,030440fe,08ba7db9,76b2941d,ecad2386,7801e8d9,07d7df22,a99f214a,46824440,6bfbb32f,1,0,20596,320,50,2161,0,35,-1,157
1.20933E+18,0,14102100,1005,0,147fe840,cbd9db18,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,7435e2c3,8ba13a25,1,0,18993,320,50,2161,0,35,-1,157
1.20935E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,8e3ec640,375c3d47,1,0,15705,320,50,1722,0,35,100084,79
1.20937E+19,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,e8343a64,cb349e4e,1,0,20366,320,50,2333,0,39,-1,157
1.2094E+19,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,14913dad,99e427c9,1,0,21611,320,50,2480,3,297,100111,61
1.2094E+19,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,6b9769f2,711ee120,1,0,15703,320,50,1722,0,35,-1,79
1.20942E+19,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,5b385670,99e427c9,1,0,19743,320,50,2264,3,427,100000,61
1.20942E+18,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,a6df415d,4ea23a13,1,0,15708,320,50,1722,0,35,-1,79
1.20942E+19,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,bd50a1ac,2203a096,1,0,15707,320,50,1722,0,35,-1,79
1.20943E+18,1,14102100,1005,0,2328ee8e,7804dea6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,6a86ab34,84ebbcd4,1,0,15701,320,50,1722,0,35,-1,79
1.20943E+19,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,2ceaf0fc,2beaa395,1,0,20362,320,50,2333,0,39,-1,157
1.20944E+19,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,a265fdfe,b4ffa83a,1,0,20366,320,50,2333,0,39,-1,157
1.20946E+19,0,14102100,1005,0,89a490f5,ce307e01,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,204d083c,d787e91b,1,0,16208,320,50,1800,3,167,100075,23
1.20947E+19,0,14102100,1010,1,85f751fd,c4e18dd6,50e219e0,c7f29df3,7801e8d9,0f2161f8,50c4ddcc,5252902e,7abbbd5c,4,0,21665,320,50,2493,3,35,100050,117
1.20947E+19,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,98fed791,d9b5648e,0f2161f8,a99f214a,3a3bc236,f51246a7,1,0,20751,320,50,1895,0,681,100028,101
1.20947E+19,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,cdfb6c82,2347f47a,8ded1f7a,f252df56,75f00589,5096d134,1,0,20382,320,50,1740,3,943,100060,100
1.20948E+19,1,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,53de0284,d9b5648e,0f2161f8,a99f214a,02d8a43a,99e427c9,1,0,20508,320,50,2351,3,163,-1,61
1.20949E+18,0,14102100,1005,0,419a32e2,6390786d,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d6770ccf,4abd7cbc,1,0,19988,300,250,2279,0,43,100156,85
1.20951E+19,0,14102100,1005,0,26fa1946,e2a5dc06,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,afd43de3,84ebbcd4,1,0,20355,216,36,2333,0,39,-1,157
1.20951E+19,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,28444dcf,24f6b932,1,0,20352,320,50,2333,0,39,-1,157
1.20952E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,342f74d8,8a4875bd,1,0,15707,320,50,1722,0,35,-1,79
1.20953E+19,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,0acbeaa3,45a51db4,f95efa07,a99f214a,d9b6570b,570d21dc,1,0,18993,320,50,2161,0,35,-1,157
1.20955E+19,1,14102100,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ec314e4e,e9b8d8d7,1,0,17747,320,50,1974,2,39,-1,33
1.20956E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,f521ae15,76dc4769,1,0,15708,320,50,1722,0,35,-1,79
1.20957E+19,0,14102100,1010,1,85f751fd,c4e18dd6,50e219e0,c7f29df3,7801e8d9,0f2161f8,24c3c3fe,ee1d2fbb,ee007ad3,4,0,21665,320,50,2493,3,35,-1,117
1.20959E+19,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,d2f70df4,1aa0e912,1,0,15704,320,50,1722,0,35,-1,79
1.20962E+18,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,a52115fb,ae637522,8ded1f7a,a99f214a,8a52c3d3,36b67a2a,1,2,21611,320,50,2480,3,297,100111,61
1.20963E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,611851db,8a4875bd,1,0,15701,320,50,1722,0,35,100083,79
1.20968E+19,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,8b7b0c7e,1aa0e912,1,0,15703,320,50,1722,0,35,-1,79
1.20969E+19,0,14102100,1005,0,cd58172f,b9c4ab81,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,a6ca1feb,09902a44,1,0,18993,320,50,2161,0,35,-1,157
1.20969E+19,0,14102100,1005,0,b9d5c684,948e3594,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,3389c703,6e1e2240,1,0,20352,320,50,2333,0,39,-1,157
1.20971E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,1b7f0961,5096d134,1,0,15706,320,50,1722,0,35,100084,79
1.20971E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,8e173b18,4ea23a13,1,0,15704,320,50,1722,0,35,100084,79
1.20975E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,a6df415d,18d8fb90,1,0,15708,320,50,1722,0,35,-1,79
1.20977E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,a4c8f5b8,553f099b,1,0,15704,320,50,1722,0,35,-1,79
